wl	n
0.2066	1.77403147162
0.21089508319	1.74089031
0.215279458439	1.7064516691
0.219754982075	1.67153380755
0.224323549012	1.63696149606
0.228987093564	1.60354242845
0.233747590255	1.57203802453
0.238607054657	1.54313169628
0.243567544248	1.5173990747
0.248631159276	1.49528498058
0.253800043655	1.47709078632
0.259076385867	1.46297361192
0.264462419893	1.452956361
0.269960426156	1.44694578337
0.275572732488	1.44475499622
0.281301715116	1.44612713866
0.287149799665	1.45075768149
0.293119462189	1.45831392766
0.299213230217	1.46845111275
0.305433683824	1.48082512169
0.311783456723	1.49510217769
0.318265237381	1.51096599627
0.324881770154	1.52812290634
0.331635856454	1.54630538284
0.338530355932	1.56527435442
0.345568187689	1.58482056741
0.352752331512	1.60476521634
0.360085829136	1.62495999411
0.367571785533	1.64528667226
0.375213370223	1.66565629072
0.383013818621	1.68600801545
0.390976433402	1.70630770818
0.399104585903	1.72654624415
0.407401717548	1.74673760935
0.415871341306	1.7669168069
0.42451704318	1.7871376025
0.433342483722	1.80747014014
0.442351399584	1.82799846107
0.451547605104	1.84881796058
0.460934993913	1.87003281865
0.470517540592	1.89175344021
0.480299302349	1.91409394037
0.49028442074	1.93716970763
0.50047712342	1.96109507471
0.510881725935	1.98598112261
0.521502633549	2.0119336384
0.532344343107	2.0390512423
0.543411444943	2.06742369474
0.554708624818	2.09713038965
0.56624066591	2.12823903736
0.578012450835	2.1608045382
0.590028963715	2.19486804744
0.602295292289	2.2304562332
0.614816630068	2.26758073074
0.627598278532	2.30623779999
0.640645649374	2.34640819678
0.653964266795	2.38805727273
0.667559769839	2.43113532254
0.681437914784	2.47557820139
0.695604577575	2.52130823787
0.710065756315	2.56823546934
0.724827573806	2.61625922715
0.739896280135	2.66527009746
0.755278255329	2.71515228059
0.770980012047	2.76578636685
0.787008198346	2.81705254085
0.803369600489	2.86883421801
0.820071145824	2.92102210792
0.837119905712	2.97351868848
0.854523098523	3.02624306164
0.872288092693	3.07913614766
0.890422409845	3.13216615622
0.908933727968	3.18533425203
0.927829884674	3.23868030448
0.947118880514	3.29228857703
0.966808882365	3.34629316686
0.986908226887	3.40088294905
1.00742542406	3.45630570694
1.02836916076	3.512871041
1.0497483045	3.57095153936
1.07157190709	3.63098156496
1.09384920857	3.69345287113
1.11658964103	3.75890610843
1.13980283269	3.82791715124
1.16349861191	3.90107708609
1.18768701137	3.97896471897
1.21237827235	4.06211065181
1.237582849	4.15095244548
1.26331141285	4.24578123198
1.28957485725	4.34668144155
1.31638430203	4.45346707178
1.34375109819	4.5656200032
1.37168683271	4.68223790941
1.40020333347	4.80200075929
1.42931267422	4.92316508334
1.45902717974	5.04359348001
1.48935943101	5.16082304849
1.52032227059	5.27217093497
1.55192880799	5.37486901298
1.58419242529	5.466214354
1.61712678277	5.5437190143
1.65074582469	5.60524265655
1.6850637852	5.64909465575
1.72009519439	5.67409775897
1.75585488439	5.67961168409
1.7923579957	5.66552079063
1.82961998359	5.63219403195
1.86765662461	5.58042728127
1.90648402331	5.51137788233
1.94611861905	5.42649939227
1.98657719294	5.32748164289
2.02787687497	5.21619813838
2.07003515123	5.09466002788
2.11306987137	4.96497390521
2.15699925609	4.82929982329
2.2018419049	4.68980633003
2.24761680399	4.54862095841
2.29434333425	4.40777704221
2.34204127949	4.26916027038
2.39073083481	4.13446018505
2.44043261516	4.00513219695
2.49116766405	3.88237446118
2.54295746248	3.76712155224
2.59582393804	3.66005412751
2.64978947414	3.56162151331
2.70487691958	3.47207290205
2.76110959812	3.39149268187
2.81851131845	3.31983606631
2.8771063842	3.25696225073
2.93691960427	3.20266343939
2.99797630331	3.15668903595
3.06030233246	3.11876497572
3.1239240803	3.08860860298
3.188868484	3.06593970866
3.25516304072	3.0504884077
3.32283581931	3.04200050783
3.39191547211	3.04024094658
3.46243124716	3.04499578066
3.53441300053	3.05607311815
3.60789120897	3.07330329963
3.68289698284	3.0965385623
3.75946207926	3.12565236265
3.83761891556	3.16053848634
3.91740058299	3.20111003858
3.99884086078	3.24729838029
4.08197423038	3.29905205561
4.1668358901	3.35633574056
4.25346176999	3.4191292322
4.34188854708	3.48742648945
4.43215366088	3.56123473119
4.52429532923	3.64057359348
4.61835256454	3.72547434499
4.71436519021	3.81597915804
4.81237385758	3.91214043146
4.91242006309	4.01402016112
5.01454616587	4.12168935328
5.11879540566	4.23522747613
5.22521192114	4.35472194481
5.3338407686	4.48026763541
5.44472794102	4.61196642365
5.55792038754	4.74992674412
5.67346603336	4.89426316646
5.79141379999	5.04509598487
5.91181362602	5.20255081786
6.0347164882	5.36675821517
6.16017442306	5.53785326946
6.28824054896	5.71597523016
6.41896908852	5.90126711757
6.55241539166	6.09387533513
6.68863595894	6.29394927852
6.82768846557	6.50164094001
6.96963178576	6.71710450697
7.11452601772	6.94049595377
7.26243250901	7.17197262625
7.41341388261	7.41169281838
7.56753406337	7.65981534101
7.72485830511	7.9164990826
7.88545321822	8.1819025622
8.04938679789	8.45618347535
8.21672845289	8.73949823335
8.38754903495	9.03200149703
8.56192086874	9.33384570604
8.73991778256	9.64518060521
8.92161513952	9.9661527693
9.10708986948	10.2969051281
9.29642050165	10.6375764939
9.48968719778	10.988301093
9.68697178616	11.3492081043
9.88835779621	11.7204212065
10.0939304939	12.1020581374
10.3037769178	12.4942302671
10.517985916	12.8970421882
10.7366481837	13.3105913253
10.9598563014	13.7349675681
11.1877047746	14.1702529276
11.4202900733	14.6165212223
11.6577106731	15.073837793
11.9000670968	15.5422592512
12.1474619572	16.0218332626
12.4	16.5125983677

wl	k
0.2066	1.48934816481
0.21089508319	1.48681627484
0.215279458439	1.49075469521
0.219754982075	1.5012003679
0.224323549012	1.51806855129
0.228987093564	1.54114377819
0.233747590255	1.57007780763
0.238607054657	1.60439744764
0.243567544248	1.64352339818
0.248631159276	1.68679884531
0.253800043655	1.73352426366
0.259076385867	1.7829936117
0.264462419893	1.83452724173
0.269960426156	1.88749816335
0.275572732488	1.94135013481
0.281301715116	1.99560773024
0.287149799665	2.04987963781
0.293119462189	2.10385691533
0.299213230217	2.15730791352
0.305433683824	2.21007129054
0.311783456723	2.26204816518
0.318265237381	2.31319410267
0.324881770154	2.36351134697
0.331635856454	2.41304151463
0.338530355932	2.46185883807
0.345568187689	2.51006397124
0.352752331512	2.55777833287
0.360085829136	2.60513894682
0.367571785533	2.65229373702
0.375213370223	2.69939723919
0.383013818621	2.74660669895
0.390976433402	2.79407853453
0.399104585903	2.8419651498
0.407401717548	2.89041208966
0.415871341306	2.93955553495
0.42451704318	2.98952013674
0.433342483722	3.04041719143
0.442351399584	3.09234315759
0.451547605104	3.14537851377
0.460934993913	3.19958695317
0.470517540592	3.25501490728
0.480299302349	3.31169138623
0.49028442074	3.36962811878
0.50047712342	3.42881997142
0.510881725935	3.48924562241
0.521502633549	3.55086846498
0.532344343107	3.61363771298
0.543411444943	3.67748968311
0.554708624818	3.74234922957
0.56624066591	3.80813131002
0.578012450835	3.87474266494
0.590028963715	3.94208359627
0.602295292289	4.01004983433
0.614816630068	4.07853448506
0.627598278532	4.14743005082
0.640645649374	4.21663051868
0.653964266795	4.28603350879
0.667559769839	4.35554247266
0.681437914784	4.42506892706
0.695604577575	4.49453470327
0.710065756315	4.56387418487
0.724827573806	4.63303649887
0.739896280135	4.70198761708
0.755278255329	4.77071231512
0.770980012047	4.83921592796
0.787008198346	4.90752583184
0.803369600489	4.97569257364
0.820071145824	5.04379056045
0.837119905712	5.11191821356
0.854523098523	5.18019748233
0.872288092693	5.24877260453
0.890422409845	5.31780798978
0.908933727968	5.38748509244
0.927829884674	5.45799812916
0.947118880514	5.5295484858
0.966808882365	5.60233764927
0.986908226887	5.67655849545
1.00742542406	5.75238476781
1.02836916076	5.82995859957
1.0497483045	5.90937597263
1.07157190709	5.99067008178
1.09384920857	6.07379269661
1.11658964103	6.15859380637
1.13980283269	6.24480011528
1.16349861191	6.33199334899
1.18768701137	6.41958985172
1.21237827235	6.50682359382
1.237582849	6.59273543041
1.26331141285	6.67617215521
1.28957485725	6.75579940197
1.31638430203	6.83013249874
1.34375109819	6.89758866458
1.37168683271	6.95656217298
1.40020333347	7.0055211777
1.42931267422	7.04312101889
1.45902717974	7.0683246356
1.48935943101	7.0805172184
1.52032227059	7.07960057721
1.55192880799	7.06605373827
1.58419242529	7.04095021039
1.61712678277	7.00592851424
1.65074582469	6.96311957072
1.6850637852	6.91504074429
1.72009519439	6.86447034543
1.75585488439	6.81431750763
1.7923579957	6.7675006782
1.82961998359	6.72684427003
1.86765662461	6.69499840829
1.90648402331	6.67438224676
1.94611861905	6.66714782229
1.98657719294	6.67515930134
2.02787687497	6.69998185078
2.07003515123	6.7428750899
2.11306987137	6.80478784268
2.15699925609	6.88635327392
2.2018419049	6.98788591527
2.24761680399	7.10938394797
2.29434333425	7.25054082819
2.34204127949	7.41076958554
2.39073083481	7.58924101404
2.44043261516	7.7849341358
2.49116766405	7.99669468884
2.54295746248	8.22329582712
2.59582393804	8.46349512754
2.64978947414	8.71608320963
2.70487691958	8.97992121851
2.76110959812	9.25396643991
2.81851131845	9.53728692083
2.8771063842	9.82906695018
2.93691960427	10.1286056368
2.99797630331	10.4353107632
3.06030233246	10.7486897796
3.1239240803	11.0683393879
3.188868484	11.3939347572
3.25516304072	11.7252190546
3.32283581931	12.0619937059
3.39191547211	12.4041095936
3.46243124716	12.7514592692
3.53441300053	13.1039701654
3.60789120897	13.4615987455
3.68289698284	13.8243255021
3.75946207926	14.1921507035
3.83761891556	14.5650907918
3.91740058299	14.9431753377
3.99884086078	15.3264444686
4.08197423038	15.7149466961
4.1668358901	16.1087370772
4.25346176999	16.5078756548
4.34188854708	16.9124261306
4.43215366088	17.3224547304
4.52429532923	17.7380292292
4.61835256454	18.1592181082
4.71436519021	18.586089821
4.81237385758	19.0187121496
4.91242006309	19.4571516355
5.01454616587	19.9014730709
5.11879540566	20.3517390424
5.22521192114	20.8080095151
5.3338407686	21.2703414529
5.44472794102	21.7387884673
5.55792038754	22.2134004911
5.67346603336	22.6942234734
5.79141379999	23.1812990921
5.91181362602	23.6746644827
6.0347164882	24.1743519821
6.16017442306	24.6803888844
6.28824054896	25.192797211
6.41896908852	25.7115934919
6.55241539166	26.2367885597
6.68863595894	26.768387357
6.82768846557	27.3063887564
6.96963178576	27.8507853947
7.11452601772	28.401563522
7.26243250901	28.958702867
7.41341388261	29.5221765192
7.56753406337	30.0919508298
7.72485830511	30.6679853318
7.88545321822	31.2502326817
8.04938679789	31.8386386238
8.21672845289	32.4331419776
8.38754903495	33.0336746515
8.56192086874	33.6401616823
8.73991778256	34.252521303
8.92161513952	34.8706650393
9.10708986948	35.4944978364
9.29642050165	36.1239182163
9.48968719778	36.7588184673
9.68697178616	37.3990848657
9.88835779621	38.044597929
10.0939304939	38.6952327036
10.3037769178	39.3508590831
10.517985916	40.0113421603
10.7366481837	40.6765426101
10.9598563014	41.3463171025
11.1877047746	42.020518746
11.4202900733	42.6989975577
11.6577106731	43.3816009608
11.9000670968	44.0681743049
12.1474619572	44.7585614084
12.4	45.4526051203
